transaction_id,sender_account,receiver_account,amount,timestamp,device_id
TXN-04269,ACC-N0266,ACC-N0065,1384.41,2026-03-15 21:46:04,DEV-5f934
TXN-04270,ACC-N0267,ACC-N0038,1481.76,2026-03-15 23:05:48,DEV-ccc8d
TXN-04271,ACC-N0058,ACC-N0096,3836.93,2026-03-15 23:21:13,DEV-aa99e
TXN-04272,ACC-N0015,ACC-N0098,2639.57,2026-03-15 23:23:12,DEV-735d0
TXN-04273,ACC-N0006,ACC-R0005,69.69,2026-03-16 00:29:19,DEV-ecbdd
TXN-04274,ACC-N0210,ACC-N0141,1071.41,2026-03-16 00:34:48,DEV-bc801
TXN-04275,ACC-N0073,ACC-N0136,1881.39,2026-03-16 00:44:02,DEV-83cfa
TXN-04276,ACC-N0210,ACC-N0135,3952.63,2026-03-16 01:16:29,DEV-5fa18
TXN-04277,ACC-N0103,ACC-N0069,1454.42,2026-03-16 01:45:28,DEV-af056
TXN-04278,ACC-N0032,ACC-N0091,2693.71,2026-03-16 02:16:16,DEV-350d5
TXN-04279,ACC-N0132,ACC-N0124,128.16,2026-03-16 02:19:49,DEV-a0c96
TXN-04280,ACC-N0090,ACC-N0126,4213.81,2026-03-16 03:07:29,DEV-bc801
TXN-04281,ACC-N0254,ACC-N0088,4916.48,2026-03-16 03:49:03,DEV-d7219
TXN-04282,ACC-N0152,ACC-N0031,4222.08,2026-03-16 03:51:28,DEV-52c18
TXN-04283,ACC-N0206,ACC-N0211,735.85,2026-03-16 03:59:18,DEV-2fafd
TXN-04284,ACC-N0197,ACC-N0063,2819.87,2026-03-16 05:37:47,DEV-41c54
TXN-04285,ACC-N0205,ACC-N0217,1270.35,2026-03-16 05:37:47,DEV-7822d
TXN-04286,ACC-N0204,ACC-N0239,2329.96,2026-03-16 05:55:14,DEV-d339b
TXN-04287,ACC-N0022,ACC-N0129,1526.53,2026-03-16 06:40:26,DEV-6836a
TXN-04288,ACC-N0004,ACC-N0100,2373.58,2026-03-16 07:09:40,DEV-e32fb
TXN-04289,ACC-N0074,ACC-D0006,1196.77,2026-03-16 08:22:11,DEV-75564
TXN-04290,ACC-N0213,ACC-N0045,2993.7,2026-03-16 08:39:09,DEV-420db
TXN-04291,ACC-N0128,ACC-N0065,157.14,2026-03-16 09:08:21,DEV-5352c
TXN-04292,ACC-N0060,ACC-N0186,449.57,2026-03-16 10:24:21,DEV-2074a
TXN-04293,ACC-N0124,ACC-N0228,4816.59,2026-03-16 11:12:38,DEV-e950e
TXN-04294,ACC-N0127,ACC-N0132,3215.16,2026-03-16 12:29:26,DEV-c7ace
TXN-04295,ACC-N0201,ACC-N0107,803.68,2026-03-16 12:33:13,DEV-5cb8a
TXN-04296,ACC-N0249,ACC-N0147,211.19,2026-03-16 12:54:09,DEV-94d3d
TXN-04297,ACC-N0245,ACC-N0149,2936.92,2026-03-16 14:06:26,DEV-273e2
TXN-04298,ACC-N0136,ACC-N0131,3977.74,2026-03-16 15:00:07,DEV-2e576
TXN-04299,ACC-N0068,ACC-N0244,152.57,2026-03-16 15:04:26,DEV-33a7b
TXN-04300,ACC-N0111,ACC-N0036,2935.98,2026-03-16 16:06:26,DEV-1a414
TXN-04301,ACC-N0048,ACC-N0251,4113.4,2026-03-16 16:18:30,DEV-b90a4
TXN-04302,ACC-N0055,ACC-N0171,4105.6,2026-03-16 16:24:39,DEV-5fa18
TXN-04303,ACC-N0266,ACC-N0209,432.45,2026-03-16 16:31:37,DEV-96c10
TXN-04304,ACC-N0140,ACC-N0102,1906.97,2026-03-16 17:08:44,DEV-db79f
TXN-04305,ACC-N0095,ACC-N0137,736.16,2026-03-16 17:13:12,DEV-8b695
TXN-04306,ACC-N0054,ACC-N0115,3408.31,2026-03-16 17:41:48,DEV-d7a64
TXN-04307,ACC-N0127,ACC-N0186,1815.0,2026-03-16 17:45:02,DEV-4ed8b
TXN-04308,ACC-N0100,ACC-N0046,1117.07,2026-03-16 18:16:02,DEV-4b510
TXN-04309,ACC-N0053,ACC-N0190,1554.89,2026-03-16 19:00:04,DEV-2a21e
TXN-04310,ACC-D0006,ACC-N0122,10536.02,2026-03-16 19:56:33,DEV-5557d
TXN-04311,ACC-N0016,ACC-N0235,2988.36,2026-03-16 20:57:48,DEV-57e0b
TXN-04312,ACC-N0163,ACC-N0071,3309.04,2026-03-16 21:17:48,DEV-e7a0d
TXN-04313,ACC-N0155,ACC-N0080,301.64,2026-03-16 21:23:06,DEV-c034d
TXN-04314,ACC-N0011,ACC-D0006,3314.49,2026-03-16 21:23:10,DEV-40378
TXN-04315,ACC-N0129,ACC-N0220,692.93,2026-03-16 21:36:43,DEV-5bad0
TXN-04316,ACC-N0249,ACC-N0245,2231.83,2026-03-16 22:18:54,DEV-9fde0
TXN-04317,ACC-N0036,ACC-N0155,3875.23,2026-03-16 22:51:51,DEV-28ce0
TXN-04318,ACC-N0085,ACC-N0173,1489.72,2026-03-16 23:28:07,DEV-55b6b
TXN-04319,ACC-N0194,ACC-N0116,955.59,2026-03-16 23:52:00,DEV-6ef6c
TXN-04320,ACC-N0082,ACC-R0008,1233.1,2026-03-17 00:09:21,DEV-55b6b
TXN-04321,ACC-N0166,ACC-R0012,3187.64,2026-03-17 02:26:51,DEV-bb263
TXN-04322,ACC-N0224,ACC-N0180,3906.88,2026-03-17 02:53:20,DEV-74501
TXN-04323,ACC-N0078,ACC-N0128,2057.2,2026-03-17 03:02:40,DEV-30283
TXN-04324,ACC-N0133,ACC-N0110,3255.93,2026-03-17 03:05:10,DEV-50ca2
TXN-04325,ACC-D0002,ACC-N0172,63.8,2026-03-17 03:07:02,DEV-ceedd
TXN-04326,ACC-N0204,ACC-N0128,916.8,2026-03-17 03:17:44,DEV-5c392
TXN-04327,ACC-N0236,ACC-N0251,537.4,2026-03-17 03:19:11,DEV-a9a84
TXN-04328,ACC-N0240,ACC-N0071,776.29,2026-03-17 03:36:15,DEV-c034d
TXN-04329,ACC-N0159,ACC-N0226,1304.77,2026-03-17 05:39:19,DEV-db79f
TXN-04330,ACC-D0009,ACC-N0152,2000.0,2026-03-17 05:48:55,DEV-5d854
TXN-04331,ACC-N0007,ACC-D0007,3778.06,2026-03-17 05:56:58,DEV-c3ac2
TXN-04332,ACC-N0233,ACC-N0043,625.2,2026-03-17 06:45:11,DEV-3bd3b
TXN-04333,ACC-N0272,ACC-N0074,4896.02,2026-03-17 06:50:52,DEV-bbfc3
TXN-04334,ACC-D0015,ACC-N0129,296.56,2026-03-17 07:05:10,DEV-5062a
TXN-04335,ACC-N0067,ACC-N0083,1304.19,2026-03-17 07:47:12,DEV-b2f7c
TXN-04336,ACC-N0045,ACC-N0259,1011.93,2026-03-17 08:01:34,DEV-2a8db
TXN-04337,ACC-D0004,ACC-N0052,500.0,2026-03-17 08:04:59,DEV-bbfc3
TXN-04338,ACC-N0187,ACC-N0185,118.28,2026-03-17 08:05:50,DEV-41496
TXN-04339,ACC-N0010,ACC-N0152,4084.63,2026-03-17 08:38:29,DEV-41496
TXN-04340,ACC-N0273,ACC-N0268,3949.78,2026-03-17 08:38:35,DEV-d0333
TXN-04341,ACC-N0024,ACC-N0047,895.02,2026-03-17 10:04:40,DEV-99c8f
TXN-04342,ACC-N0070,ACC-N0117,2355.31,2026-03-17 10:30:45,DEV-8ec0a
TXN-04343,ACC-N0074,ACC-N0161,304.52,2026-03-17 10:50:33,DEV-a81fd
TXN-04344,ACC-N0212,ACC-N0069,2908.67,2026-03-17 11:07:28,DEV-b1be6
TXN-04345,ACC-N0125,ACC-N0032,894.31,2026-03-17 11:29:25,DEV-a1e0e
TXN-04346,ACC-N0088,ACC-N0023,4090.73,2026-03-17 11:32:54,DEV-3a493
TXN-04347,ACC-N0013,ACC-D0013,3284.22,2026-03-17 12:13:36,DEV-2ab16
TXN-04348,ACC-N0051,ACC-N0251,3658.14,2026-03-17 13:46:53,DEV-68f8b
TXN-04349,ACC-N0208,ACC-N0194,1439.47,2026-03-17 14:25:31,DEV-baf7e
TXN-04350,ACC-N0154,ACC-N0108,2520.66,2026-03-17 15:36:32,DEV-b9f9f
TXN-04351,ACC-N0052,ACC-N0238,3184.8,2026-03-17 15:55:16,DEV-daab3
TXN-04352,ACC-N0112,ACC-N0071,726.85,2026-03-17 16:15:35,DEV-37642
TXN-04353,ACC-N0262,ACC-N0072,815.28,2026-03-17 16:15:36,DEV-b44f7
TXN-04354,ACC-N0049,ACC-D0012,578.22,2026-03-17 16:19:06,DEV-e6817
TXN-04355,ACC-N0087,ACC-N0161,968.2,2026-03-17 18:16:33,DEV-3f8a9
TXN-04356,ACC-N0017,ACC-N0176,3328.39,2026-03-17 20:12:22,DEV-88915
TXN-04357,ACC-N0227,ACC-N0183,2215.57,2026-03-17 20:30:55,DEV-96c10
TXN-04358,ACC-N0046,ACC-R0011,823.07,2026-03-17 20:36:38,DEV-67233
TXN-04359,ACC-N0203,ACC-N0061,3054.51,2026-03-17 20:38:06,DEV-c766f
TXN-04360,ACC-N0133,ACC-N0129,1488.85,2026-03-17 20:53:12,DEV-9ada5
TXN-04361,ACC-N0091,ACC-N0150,1348.93,2026-03-17 20:54:02,DEV-bc410
TXN-04362,ACC-N0207,ACC-N0039,321.43,2026-03-17 20:57:03,DEV-40378
TXN-04363,ACC-N0066,ACC-N0043,1396.6,2026-03-17 21:45:10,DEV-af441
TXN-04364,ACC-N0157,ACC-N0090,4354.87,2026-03-17 21:48:34,DEV-f15f6
TXN-04365,ACC-N0215,ACC-N0271,3219.82,2026-03-17 22:29:48,DEV-916af
TXN-04366,ACC-N0188,ACC-N0248,1706.91,2026-03-17 22:44:19,DEV-4be8a
TXN-04367,ACC-N0212,ACC-N0070,920.21,2026-03-17 23:02:15,DEV-847ca
TXN-04368,ACC-N0016,ACC-N0149,3965.4,2026-03-17 23:05:21,DEV-39484
TXN-04369,ACC-N0019,ACC-N0049,3338.31,2026-03-17 23:46:45,DEV-7a1bc
TXN-04370,ACC-N0234,ACC-D0003,2728.06,2026-03-18 02:50:09,DEV-e950e
TXN-04371,ACC-N0013,ACC-N0162,3856.02,2026-03-18 03:04:30,DEV-5bd77
TXN-04372,ACC-N0133,ACC-N0266,4406.21,2026-03-18 03:18:11,DEV-d9e4f
TXN-04373,ACC-N0078,ACC-N0107,2926.04,2026-03-18 03:30:26,DEV-bc801
TXN-04374,ACC-N0205,ACC-N0052,1387.55,2026-03-18 04:15:26,DEV-5c21a
TXN-04375,ACC-N0238,ACC-N0186,2688.27,2026-03-18 04:42:57,DEV-5f934
TXN-04376,ACC-N0076,ACC-N0185,3300.24,2026-03-18 04:58:59,DEV-75cfa
TXN-04377,ACC-N0268,ACC-N0025,4067.96,2026-03-18 05:03:29,DEV-a81fd
TXN-04378,ACC-N0124,ACC-R0002,4291.82,2026-03-18 05:05:27,DEV-9f7fa
TXN-04379,ACC-N0059,ACC-N0075,4753.25,2026-03-18 05:08:52,DEV-db79f
TXN-04380,ACC-N0258,ACC-N0199,543.1,2026-03-18 05:16:39,DEV-578cf
TXN-04381,ACC-N0270,ACC-N0259,1748.1,2026-03-18 05:23:04,DEV-b45a0
TXN-04382,ACC-N0027,ACC-N0066,3639.7,2026-03-18 06:04:46,DEV-b0f62
TXN-04383,ACC-N0114,ACC-N0039,720.37,2026-03-18 06:09:26,DEV-c034d
TXN-04384,ACC-N0128,ACC-R0002,2150.88,2026-03-18 06:55:29,DEV-a60a3
TXN-04385,ACC-D0001,ACC-N0234,14311.6,2026-03-18 07:35:18,DEV-94d3d
TXN-04386,ACC-N0167,ACC-D0012,1790.83,2026-03-18 08:15:11,DEV-3c28d
TXN-04387,ACC-N0268,ACC-N0273,1355.35,2026-03-18 08:58:24,DEV-a2646
TXN-04388,ACC-N0134,ACC-N0199,3089.62,2026-03-18 11:29:40,DEV-39484
TXN-04389,ACC-N0135,ACC-N0248,3898.96,2026-03-18 11:57:16,DEV-8bfe9
TXN-04390,ACC-N0062,ACC-R0006,2937.34,2026-03-18 12:03:54,DEV-52c18
TXN-04391,ACC-N0195,ACC-N0124,945.74,2026-03-18 13:21:28,DEV-f15f6
TXN-04392,ACC-N0073,ACC-N0266,1913.33,2026-03-18 13:43:09,DEV-6f84a
TXN-04393,ACC-N0164,ACC-N0098,4008.11,2026-03-18 14:12:39,DEV-50a2b
TXN-04394,ACC-N0166,ACC-N0264,447.76,2026-03-18 14:27:47,DEV-2a21e
TXN-04395,ACC-N0045,ACC-N0146,4103.85,2026-03-18 14:36:49,DEV-5c392
TXN-04396,ACC-N0044,ACC-N0138,4480.14,2026-03-18 16:07:09,DEV-cbf40
TXN-04397,ACC-N0065,ACC-N0138,3767.64,2026-03-18 17:00:27,DEV-2c936
TXN-04398,ACC-N0051,ACC-N0114,2587.24,2026-03-18 17:14:13,DEV-1b5a6
TXN-04399,ACC-D0009,ACC-N0072,2000.0,2026-03-18 18:04:24,DEV-5d854
TXN-04400,ACC-N0047,ACC-N0216,2238.1,2026-03-18 18:43:44,DEV-273e2
TXN-04401,ACC-N0010,ACC-N0239,2888.45,2026-03-18 18:44:53,DEV-5cf4a
TXN-04402,ACC-N0233,ACC-D0014,2428.81,2026-03-18 19:16:10,DEV-e7a0d
TXN-04403,ACC-N0023,ACC-N0043,2322.71,2026-03-18 19:27:14,DEV-a637c
TXN-04404,ACC-N0067,ACC-N0237,599.11,2026-03-18 19:56:53,DEV-7f1cb
TXN-04405,ACC-N0081,ACC-N0209,3492.23,2026-03-18 20:14:47,DEV-94d3d
TXN-04406,ACC-N0139,ACC-N0159,105.2,2026-03-18 22:06:24,DEV-188f7
TXN-04407,ACC-N0040,ACC-N0254,3417.14,2026-03-18 22:11:04,DEV-5c44c
TXN-04408,ACC-N0171,ACC-N0176,2648.54,2026-03-18 22:11:08,DEV-957f4
TXN-04409,ACC-N0149,ACC-N0065,3836.7,2026-03-18 23:24:43,DEV-e6f2c
TXN-04410,ACC-N0030,ACC-N0027,1408.22,2026-03-18 23:59:50,DEV-2479d
TXN-04411,ACC-N0162,ACC-N0191,2455.25,2026-03-19 00:01:15,DEV-5c44c
TXN-04412,ACC-N0171,ACC-N0107,2892.27,2026-03-19 00:33:54,DEV-50ca2
TXN-04413,ACC-N0242,ACC-N0141,2634.78,2026-03-19 02:28:37,DEV-b87da
TXN-04414,ACC-N0032,ACC-N0082,3308.15,2026-03-19 02:30:46,DEV-3f8a7
TXN-04415,ACC-N0018,ACC-N0115,4117.76,2026-03-19 02:43:32,DEV-af056
TXN-04416,ACC-D0007,ACC-N0215,76.06,2026-03-19 02:53:03,DEV-a2646
TXN-04417,ACC-N0161,ACC-R0008,2990.1,2026-03-19 03:25:56,DEV-e6817
TXN-04418,ACC-N0089,ACC-N0239,4621.53,2026-03-19 03:46:16,DEV-7f1cb
TXN-04419,ACC-N0224,ACC-N0079,3614.65,2026-03-19 03:48:31,DEV-d1450
TXN-04420,ACC-N0063,ACC-N0248,4289.66,2026-03-19 03:48:41,DEV-b1be6
TXN-04421,ACC-N0017,ACC-N0183,4977.72,2026-03-19 04:02:45,DEV-188f7
TXN-04422,ACC-N0269,ACC-N0142,4607.11,2026-03-19 04:37:44,DEV-de51c
TXN-04423,ACC-N0190,ACC-N0127,3547.7,2026-03-19 04:59:16,DEV-4ed8b
TXN-04424,ACC-N0178,ACC-N0219,747.92,2026-03-19 05:08:41,DEV-9a616
TXN-04425,ACC-N0240,ACC-N0114,2997.41,2026-03-19 05:19:32,DEV-2ab16
TXN-04426,ACC-N0064,ACC-D0015,2767.35,2026-03-19 05:29:15,DEV-b44f7
TXN-04427,ACC-N0198,ACC-N0206,2572.19,2026-03-19 05:44:46,DEV-ed520
TXN-04428,ACC-N0028,ACC-N0083,4763.7,2026-03-19 06:05:31,DEV-2a21e
TXN-04429,ACC-N0162,ACC-N0265,927.97,2026-03-19 06:20:02,DEV-baf7e
TXN-04430,ACC-N0207,ACC-N0087,1119.13,2026-03-19 06:45:43,DEV-4f423
TXN-04431,ACC-N0207,ACC-N0212,2327.32,2026-03-19 07:30:19,DEV-5cc2a
TXN-04432,ACC-N0076,ACC-N0037,1632.31,2026-03-19 07:45:33,DEV-a9a84
TXN-04433,ACC-N0044,ACC-N0007,581.21,2026-03-19 08:03:20,DEV-a1276
TXN-04434,ACC-N0164,ACC-N0092,2939.66,2026-03-19 08:18:51,DEV-c8956
TXN-04435,ACC-N0089,ACC-N0067,53.03,2026-03-19 09:24:54,DEV-ac375
TXN-04436,ACC-N0196,ACC-N0105,3175.18,2026-03-19 10:22:30,DEV-20a1b
TXN-04437,ACC-N0007,ACC-N0207,1388.16,2026-03-19 10:34:02,DEV-5c392
TXN-04438,ACC-N0179,ACC-N0008,2093.7,2026-03-19 11:13:51,DEV-1b5a6
TXN-04439,ACC-N0072,ACC-N0008,3499.26,2026-03-19 11:52:09,DEV-d0eb3
TXN-04440,ACC-N0037,ACC-N0038,3200.05,2026-03-19 12:07:03,DEV-e32fb
TXN-04441,ACC-N0245,ACC-N0272,3517.19,2026-03-19 12:44:11,DEV-4ed8b
TXN-04442,ACC-N0172,ACC-N0264,4314.74,2026-03-19 13:06:30,DEV-b45a0
TXN-04443,ACC-N0047,ACC-N0145,4659.58,2026-03-19 14:27:54,DEV-79ace
TXN-04444,ACC-N0117,ACC-N0249,2209.12,2026-03-19 15:26:25,DEV-bec86
TXN-04445,ACC-N0163,ACC-D0005,3488.1,2026-03-19 16:49:03,DEV-d9e4f
TXN-04446,ACC-N0024,ACC-R0008,1257.11,2026-03-19 17:16:27,DEV-dbde5
TXN-04447,ACC-N0009,ACC-N0159,4848.29,2026-03-19 17:39:21,DEV-dd2ce
TXN-04448,ACC-N0072,ACC-N0270,1534.8,2026-03-19 18:19:49,DEV-99c8f
TXN-04449,ACC-N0164,ACC-N0241,3484.69,2026-03-19 18:25:10,DEV-2479d
TXN-04450,ACC-N0263,ACC-N0104,3679.35,2026-03-19 19:08:56,DEV-db20d
TXN-04451,ACC-N0158,ACC-N0203,447.12,2026-03-19 19:30:30,DEV-9f7fa
TXN-04452,ACC-N0138,ACC-N0135,1359.71,2026-03-19 20:03:35,DEV-c7ace
TXN-04453,ACC-N0022,ACC-N0073,286.38,2026-03-19 20:38:05,DEV-eacba
TXN-04454,ACC-N0033,ACC-N0043,50.31,2026-03-19 20:40:35,DEV-a817c
TXN-04455,ACC-N0255,ACC-N0051,2608.23,2026-03-19 20:59:07,DEV-cbf40
TXN-04456,ACC-N0154,ACC-N0092,3343.2,2026-03-19 21:05:00,DEV-1dcc8
TXN-04457,ACC-N0147,ACC-N0153,1362.76,2026-03-19 21:51:32,DEV-50ca2
TXN-04458,ACC-N0264,ACC-N0175,1640.07,2026-03-19 22:47:26,DEV-d3120
TXN-04459,ACC-N0263,ACC-N0105,4067.61,2026-03-19 23:22:38,DEV-5bad0
TXN-04460,ACC-N0228,ACC-N0026,27.12,2026-03-20 01:09:45,DEV-a9a84
TXN-04461,ACC-N0056,ACC-N0115,3397.22,2026-03-20 01:34:46,DEV-4ea26
TXN-04462,ACC-N0082,ACC-N0122,3889.5,2026-03-20 03:44:35,DEV-96c10
TXN-04463,ACC-N0083,ACC-N0021,4472.39,2026-03-20 03:47:44,DEV-d197a
TXN-04464,ACC-D0007,ACC-N0215,109.37,2026-03-20 04:15:03,DEV-9ce9d
TXN-04465,ACC-N0225,ACC-N0136,3836.04,2026-03-20 06:32:31,DEV-273e2
TXN-04466,ACC-N0081,ACC-R0009,412.81,2026-03-20 06:52:59,DEV-53f9a
TXN-04467,ACC-N0024,ACC-N0117,4046.17,2026-03-20 07:40:44,DEV-88915
TXN-04468,ACC-N0031,ACC-N0268,2091.73,2026-03-20 07:48:05,DEV-a02f4
TXN-04469,ACC-N0014,ACC-N0088,2822.06,2026-03-20 08:02:39,DEV-b1184
TXN-04470,ACC-N0079,ACC-N0010,3773.71,2026-03-20 08:09:52,DEV-193ea
TXN-04471,ACC-N0117,ACC-D0010,695.92,2026-03-20 08:23:38,DEV-adcc6
TXN-04472,ACC-N0243,ACC-N0229,1252.59,2026-03-20 08:38:58,DEV-f02f2
TXN-04473,ACC-N0009,ACC-N0035,1387.93,2026-03-20 08:40:19,DEV-50ca2
TXN-04474,ACC-N0114,ACC-N0147,3086.83,2026-03-20 08:44:53,DEV-423eb
TXN-04475,ACC-N0161,ACC-N0236,1926.88,2026-03-20 09:14:07,DEV-735d0
TXN-04476,ACC-N0115,ACC-N0086,1251.2,2026-03-20 09:16:25,DEV-5cc2a
TXN-04477,ACC-N0010,ACC-N0158,1791.65,2026-03-20 09:36:55,DEV-be4fa
TXN-04478,ACC-N0150,ACC-D0015,301.86,2026-03-20 09:59:13,DEV-2c936
TXN-04479,ACC-N0170,ACC-N0091,68.96,2026-03-20 10:01:20,DEV-74fe1
TXN-04480,ACC-N0071,ACC-N0111,3607.88,2026-03-20 10:19:01,DEV-edf24
TXN-04481,ACC-N0185,ACC-N0197,709.16,2026-03-20 11:16:22,DEV-db9de
TXN-04482,ACC-N0100,ACC-D0012,1498.51,2026-03-20 11:43:54,DEV-9ada5
TXN-04483,ACC-N0069,ACC-N0197,596.18,2026-03-20 12:05:20,DEV-7aea1
TXN-04484,ACC-N0189,ACC-N0126,444.77,2026-03-20 12:31:28,DEV-3f8a7
TXN-04485,ACC-N0213,ACC-R0002,3403.8,2026-03-20 12:33:10,DEV-957f4
TXN-04486,ACC-N0116,ACC-D0009,4275.52,2026-03-20 12:46:10,DEV-5c21a
TXN-04487,ACC-N0233,ACC-N0077,460.0,2026-03-20 13:07:24,DEV-5cb8a
TXN-04488,ACC-D0003,ACC-N0255,49.93,2026-03-20 13:36:54,DEV-37642
TXN-04489,ACC-N0059,ACC-N0150,2643.24,2026-03-20 14:08:53,DEV-5f8c9
TXN-04490,ACC-N0130,ACC-N0261,19.76,2026-03-20 14:18:20,DEV-a0c96
TXN-04491,ACC-N0240,ACC-N0041,3617.75,2026-03-20 14:27:30,DEV-6b65e
TXN-04492,ACC-N0231,ACC-N0211,3799.77,2026-03-20 15:14:14,DEV-295bb
TXN-04493,ACC-N0208,ACC-N0189,2308.3,2026-03-20 15:24:58,DEV-a2794
TXN-04494,ACC-N0253,ACC-N0066,1171.28,2026-03-20 15:30:20,DEV-847ca
TXN-04495,ACC-N0014,ACC-N0052,1147.71,2026-03-20 16:01:04,DEV-4f88c
TXN-04496,ACC-N0076,ACC-D0010,1207.72,2026-03-20 16:41:31,DEV-5352c
TXN-04497,ACC-N0048,ACC-N0093,4039.31,2026-03-20 17:04:58,DEV-75cfa
TXN-04498,ACC-N0040,ACC-N0028,4264.88,2026-03-20 17:06:17,DEV-6f84a
TXN-04499,ACC-D0005,ACC-N0229,781.46,2026-03-20 17:24:11,DEV-a637c
TXN-04500,ACC-N0045,ACC-N0104,1670.69,2026-03-20 17:52:25,DEV-b87da
TXN-04501,ACC-N0208,ACC-N0260,4844.51,2026-03-20 17:55:43,DEV-d3c84
TXN-04502,ACC-N0250,ACC-N0017,2195.54,2026-03-20 18:49:02,DEV-c7ace
TXN-04503,ACC-N0160,ACC-N0273,3879.72,2026-03-20 18:50:02,DEV-735d0
TXN-04504,ACC-N0030,ACC-N0204,3632.85,2026-03-20 19:17:24,DEV-a9a84
TXN-04505,ACC-N0194,ACC-R0005,2602.76,2026-03-20 19:23:23,DEV-2e576
TXN-04506,ACC-N0059,ACC-D0008,2480.97,2026-03-20 19:26:02,DEV-5fb44
TXN-04507,ACC-N0092,ACC-N0212,554.94,2026-03-20 20:18:02,DEV-a1b03
TXN-04508,ACC-N0139,ACC-N0099,4496.73,2026-03-20 21:07:41,DEV-200ac
TXN-04509,ACC-N0039,ACC-N0187,2536.1,2026-03-20 21:59:49,DEV-5fa18
TXN-04510,ACC-N0112,ACC-N0045,4517.25,2026-03-20 23:11:26,DEV-200ac
TXN-04511,ACC-N0167,ACC-N0209,2143.5,2026-03-20 23:53:08,DEV-e6b42
TXN-04512,ACC-N0227,ACC-N0150,3910.0,2026-03-21 00:04:24,DEV-55b6b
TXN-04513,ACC-D0005,ACC-N0178,405.08,2026-03-21 00:37:16,DEV-2ab16
TXN-04514,ACC-N0264,ACC-N0160,563.72,2026-03-21 00:43:14,DEV-9a603
TXN-04515,ACC-N0129,ACC-R0010,2926.55,2026-03-21 01:20:49,DEV-cb234
TXN-04516,ACC-N0246,ACC-N0234,3233.74,2026-03-21 02:21:26,DEV-c766f
TXN-04517,ACC-N0062,ACC-N0202,2471.35,2026-03-21 02:38:49,DEV-a1b03
TXN-04518,ACC-N0091,ACC-N0196,2532.37,2026-03-21 03:17:19,DEV-4be8a
TXN-04519,ACC-N0171,ACC-N0214,524.48,2026-03-21 03:18:03,DEV-c6910
TXN-04520,ACC-N0271,ACC-N0195,2013.32,2026-03-21 03:45:07,DEV-28ad5
TXN-04521,ACC-N0231,ACC-N0059,4790.91,2026-03-21 03:51:52,DEV-d7a64
TXN-04522,ACC-N0131,ACC-N0198,2189.68,2026-03-21 04:15:48,DEV-4e0c4
TXN-04523,ACC-N0215,ACC-N0166,3171.42,2026-03-21 04:25:41,DEV-4ea26
TXN-04524,ACC-D0002,ACC-N0178,188.19,2026-03-21 04:26:44,DEV-3f8a7
TXN-04525,ACC-N0260,ACC-N0084,3916.31,2026-03-21 04:38:07,DEV-32947
TXN-04526,ACC-N0237,ACC-N0211,3477.57,2026-03-21 04:53:11,DEV-f3601
TXN-04527,ACC-N0012,ACC-D0003,2704.26,2026-03-21 05:43:19,DEV-adcc6
TXN-04528,ACC-N0146,ACC-N0272,1373.96,2026-03-21 06:15:33,DEV-55b6b
TXN-04529,ACC-N0221,ACC-D0009,3873.13,2026-03-21 06:29:32,DEV-b1be6
TXN-04530,ACC-N0060,ACC-N0260,2083.92,2026-03-21 06:31:02,DEV-a2794
TXN-04531,ACC-N0103,ACC-N0167,376.91,2026-03-21 07:57:21,DEV-28ce0
TXN-04532,ACC-N0006,ACC-N0100,4007.79,2026-03-21 09:52:08,DEV-c6910
TXN-04533,ACC-N0175,ACC-N0250,2860.34,2026-03-21 10:18:08,DEV-a60a3
TXN-04534,ACC-N0019,ACC-N0212,4243.28,2026-03-21 10:22:01,DEV-dbde5
TXN-04535,ACC-N0142,ACC-N0045,626.12,2026-03-21 10:40:33,DEV-c3fa9
TXN-04536,ACC-N0033,ACC-N0112,2091.52,2026-03-21 11:11:08,DEV-88915
TXN-04537,ACC-N0126,ACC-N0244,1601.11,2026-03-21 11:24:07,DEV-916af
TXN-04538,ACC-N0097,ACC-R0001,4846.71,2026-03-21 11:50:24,DEV-49a3d
TXN-04539,ACC-N0060,ACC-N0067,3022.0,2026-03-21 12:01:43,DEV-a529e
TXN-04540,ACC-N0037,ACC-N0172,1671.2,2026-03-21 12:22:33,DEV-af441
TXN-04541,ACC-N0117,ACC-N0071,3020.91,2026-03-21 12:46:31,DEV-423eb
TXN-04542,ACC-N0124,ACC-R0009,943.28,2026-03-21 13:47:36,DEV-50d8c
TXN-04543,ACC-N0088,ACC-N0094,3059.95,2026-03-21 14:31:15,DEV-33a7b
TXN-04544,ACC-N0145,ACC-N0108,472.96,2026-03-21 14:52:32,DEV-5352c
TXN-04545,ACC-N0097,ACC-N0009,4014.16,2026-03-21 15:11:45,DEV-b44f7
TXN-04546,ACC-N0257,ACC-N0232,1975.09,2026-03-21 15:22:27,DEV-4439b
TXN-04547,ACC-N0038,ACC-D0001,520.61,2026-03-21 15:37:25,DEV-c69e0
TXN-04548,ACC-N0028,ACC-N0021,2148.39,2026-03-21 15:37:38,DEV-7a1bc
TXN-04549,ACC-N0070,ACC-N0089,3201.94,2026-03-21 15:49:54,DEV-cc147
TXN-04550,ACC-N0133,ACC-N0231,4673.33,2026-03-21 16:24:02,DEV-903c1
